Compound,Compound ID,Adducts,Formula,Score,Mass Error (ppm),Isotope Similarity,Theoretical Isotope Distribution,Description,m/z,Charge,Retention time (min),Anova (p),q Value,Max Fold Change,,Endogenous and blood,
38.53_854.5708m/z,HMDB0008474,M+Na,C48H82NO8P,35.5,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008475,M+Na,C48H82NO8P,35.5,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008485,M+H,C50H80NO8P,36.1,1.63864516,77.23778075,100 - 55.7 - 16.8 - 3.63 - 0.618,"PC(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008506,M+Na,C48H82NO8P,35.3,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008516,M+H,C50H80NO8P,36,1.63864516,77.23778075,100 - 55.7 - 16.8 - 3.63 - 0.618,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008517,M+H,C50H80NO8P,36,1.63864516,77.23778075,100 - 55.7 - 16.8 - 3.63 - 0.618,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008529,M+K,C46H90NO8P,29.5,-40.13200301,80.53091269,100 - 51.5 - 14.6 - 2.98 - 0.482,PC(22:0/16:1(9Z)),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008561,M+K,C46H90NO8P,29.5,-40.13200301,80.53091269,100 - 51.5 - 14.6 - 2.98 - 0.482,PC(22:1(13Z)/16:0),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008632,M+Na,C48H82NO8P,35.1,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008633,M+Na,C48H82NO8P,35.1,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008664,M+Na,C48H82NO8P,35.3,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008675,M+H,C50H80NO8P,36,1.63864516,77.23778075,100 - 55.7 - 16.8 - 3.63 - 0.618,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008697,M+Na,C48H82NO8P,35.3,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008708,M+H,C50H80NO8P,36,1.63864516,77.23778075,100 - 55.7 - 16.8 - 3.63 - 0.618,"PC(22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008728,M+Na,C48H82NO8P,35.2,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008729,M+Na,C48H82NO8P,35.2,4.574885633,78.89402866,100 - 53.5 - 15.7 - 3.29 - 0.546,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008739,M+H,C50H80NO8P,36.1,1.638645159,77.23778075,100 - 55.7 - 16.8 - 3.63 - 0.618,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008740,M+H,C50H80NO8P,36.1,1.638645159,77.23778075,100 - 55.7 - 16.8 - 3.63 - 0.618,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008753,M+K,C48H82NO7P,30.5,30.38513093,79.08265941,100 - 53.5 - 15.5 - 3.17 - 0.513,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008754,M+K,C48H82NO7P,30.5,30.38513093,79.08265941,100 - 53.5 - 15.5 - 3.17 - 0.513,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008756,M+K,C46H90NO8P,29.5,-40.13200301,80.53091269,100 - 51.5 - 14.6 - 2.98 - 0.482,PC(24:0/14:1(9Z)),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0008788,M+K,C46H90NO8P,29.5,-40.13200301,80.53091269,100 - 51.5 - 14.6 - 2.98 - 0.482,PC(24:1(15Z)/14:0),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0009782,M+NH4,C43H81O13P,35.3,-5.34885321,82.56106977,100 - 47.9 - 13.9 - 3 - 0.525,PI(16:0/18:1(11Z)),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0009783,M+NH4,C43H81O13P,35.3,-5.34885321,82.56106977,100 - 47.9 - 13.9 - 3 - 0.525,PI(16:0/18:1(9Z)),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0009799,M+NH4,C43H81O13P,35.3,-5.34885321,82.56106977,100 - 47.9 - 13.9 - 3 - 0.525,PI(16:1(9Z)/18:0),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0009806,M+NH4,C43H81O13P,35.3,-5.34885321,82.56106977,100 - 47.9 - 13.9 - 3 - 0.525,PI(18:0/16:1(9Z)),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0009822,M+NH4,C43H81O13P,35.3,-5.34885321,82.56106977,100 - 47.9 - 13.9 - 3 - 0.525,PI(18:1(11Z)/16:0),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0009834,M+NH4,C43H81O13P,35.3,-5.34885321,82.56106977,100 - 47.9 - 13.9 - 3 - 0.525,PI(18:1(9Z)/16:0),854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0011295,M+K,C48H82NO7P,30.5,30.38513093,79.08265941,100 - 53.5 - 15.5 - 3.17 - 0.513,"PC(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0011328,M+K,C48H82NO7P,30.5,30.38513093,79.08265941,100 - 53.5 - 15.5 - 3.17 - 0.513,"PC(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0014916,M+NH4,C41H76N2O15,34.3,14.86507929,83.38864743,100 - 46.5 - 13.7 - 3 - 0.54,Roxithromycin,854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0029550,M+NH4,C53H72O8,31.6,17.07721563,75.09098013,100 - 58.5 - 18.4 - 4.11 - 0.723 - 0.106,Amitenone,854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0034597,M+NH4,C45H72O14,28.9,53.55430824,80.70007216,100 - 50 - 15.1 - 3.4 - 0.62,Hebevinoside VII,854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.53_854.5708m/z,HMDB0035727,M+NH4,C45H72O14,29,53.55430824,80.70007216,100 - 50 - 15.1 - 3.4 - 0.62,Hebevinoside II,854.5708303,1,38.53073333,0.002300151,0.005011635,1.531450433,,,
38.54_786.6020m/z,HMDB0000593,M+H,C44H84NO8P,40,1.577576674,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(18:1(9Z)/18:1(9Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0007888,M+H,C44H84NO8P,39.8,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,"PC(14:0/22:2(13Z,16Z))",786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0007920,M+H,C44H84NO8P,39.8,1.577576674,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(14:1(9Z)/22:1(13Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0007953,M+H-H2O,C45H90NO8P,32.4,-43.73371009,96.56718263,100 - 50.4 - 14.1 - 2.83 - 0.452,PC(15:0/22:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0007979,M+H,C44H84NO8P,39.8,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,"PC(16:0/20:2(11Z,14Z))",786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008011,M+H,C44H84NO8P,39.8,1.577576674,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(16:1(9Z)/20:1(11Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008039,M+H,C44H84NO8P,40.4,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,"PC(18:0/18:2(9Z,12Z))",786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008070,M+H,C44H84NO8P,40,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(18:1(11Z)/18:1(11Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008071,M+H,C44H84NO8P,40,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(18:1(11Z)/18:1(9Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008103,M+H,C44H84NO8P,40,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(18:1(9Z)/18:1(11Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008135,M+H,C44H84NO8P,40.4,1.577576674,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,"PC(18:2(9Z,12Z)/18:0)",786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008299,M+H,C44H84NO8P,39.8,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(20:1(11Z)/16:1(9Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008331,M+H,C44H84NO8P,39.8,1.577576674,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,"PC(20:2(11Z,14Z)/16:0)",786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008527,M+H-H2O,C45H90NO8P,32.4,-43.73371009,96.56718263,100 - 50.4 - 14.1 - 2.83 - 0.452,PC(22:0/15:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008559,M+H,C44H84NO8P,39.8,1.577576675,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,PC(22:1(13Z)/14:1(9Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008590,M+H,C44H84NO8P,39.8,1.577576674,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,"PC(22:2(13Z,16Z)/14:0)",786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0008947,M+H-H2O,C45H90NO8P,32.4,-43.73371009,96.56718263,100 - 50.4 - 14.1 - 2.83 - 0.452,PE(16:0/24:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009006,M+H-H2O,C45H90NO8P,32.6,-43.73371009,96.56718263,100 - 50.4 - 14.1 - 2.83 - 0.452,PE(18:0/22:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009229,M+H-H2O,C45H90NO8P,32.4,-43.73371009,96.56718263,100 - 50.4 - 14.1 - 2.83 - 0.452,PE(20:0/20:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009486,M+H-H2O,C45H90NO8P,32.5,-43.73371009,96.56718263,100 - 50.4 - 14.1 - 2.83 - 0.452,PE(22:0/18:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009512,M+H,C45H88NO7P,32.4,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(22:0/P-18:1(11Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009513,M+H,C45H88NO7P,32.4,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(22:0/P-18:1(9Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009544,M+H,C45H88NO7P,32.4,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(22:1(13Z)/P-18:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009715,M+H-H2O,C45H90NO8P,32.4,-43.73371009,96.56718263,100 - 50.4 - 14.1 - 2.83 - 0.452,PE(24:0/16:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0009774,M+H,C45H88NO7P,32.3,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(24:1(15Z)/P-16:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0011363,M+H,C45H88NO7P,32.4,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(P-16:0/24:1(15Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0011389,M+H,C45H88NO7P,32.5,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(P-18:0/22:1(13Z)),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0011421,M+H,C45H88NO7P,32.5,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(P-18:1(11Z)/22:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0011454,M+H,C45H88NO7P,32.5,-44.73630326,96.4141087,100 - 50.3 - 13.8 - 2.72 - 0.422,PE(P-18:1(9Z)/22:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0013405,M+K,C42H86NO7P,33.8,32.93442211,96.90281881,100 - 47 - 12.3 - 2.3 - 0.342,PC(o-16:0/18:0),786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
38.54_786.6020m/z,HMDB0062690,M+H,C44H84NO8P,40,1.577576674,96.81479436,100 - 49.2 - 13.5 - 2.67 - 0.421,"1,2-dioleoyl-sn-glycero-3-phosphocholine",786.6019711,1,38.54165,0.000994493,0.002399294,1.876677388,,,
39.42_529.1797m/z,HMDB0002235,M+NH4,C20H33NO14,28.3,-86.53695111,93.00726112,100 - 22.9 - 5.38 - 0.832 - 0.119,"O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->3)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol",529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0002276,M+NH4,C20H33NO14,28.4,-86.53695111,93.00726112,100 - 22.9 - 5.38 - 0.832 - 0.119,"O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->4)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol",529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0002381,2M+H,C9H16N2O5S,32.5,31.11156792,85.54120591,100 - 11.6 - 6.17 - 0.629 - 0.103,N-Acetylcystathionine,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0004259,2M+H,C13H16N2O4,26.4,-93.89423151,85.31485311,100 - 15.1 - 1.89 - 0.171,Acetyl-N-formyl-5-methoxykynurenamine,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0006344,2M+H,C13H16N2O4,26.4,-93.89423151,85.31485311,100 - 15.1 - 1.89 - 0.171,Alpha-N-Phenylacetyl-L-glutamine,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0006865,M+NH4,C17H29N4O8P2S+,30.7,54.26287259,93.48632036,100 - 21.3 - 8.32 - 1.41 - 0.239,3-Methyl-1-hydroxybutyl-ThPP,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0010358,M+H,C24H32O11S,37.1,11.14072945,97.4356542,100 - 27.5 - 10.4 - 2.14 - 0.403,17-beta-estradiol 3-sulfate-17-(beta-D-glucuronide),529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0012310,M+NH4,C17H29N4O8P2S+,30.7,54.26287259,93.48632036,100 - 21.3 - 8.32 - 1.41 - 0.239,2-Methyl-1-hydroxybutyl-ThPP,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0014367,M+K,C24H34N4O5S,35.7,-17.24892383,96.16713689,100 - 28.8 - 9.55 - 1.92 - 0.306,Glimepiride,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0015258,M+H,C27H30F6N2O2,28.3,-92.25402883,92.9369001,100 - 30.4 - 4.86 - 0.544,Dutasteride,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0015521,2M+H,C11H12N4O2S,28.8,68.58783016,87.33948417,100 - 14.4 - 5.89 - 0.712,Sulfamerazine,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0028759,2M+H,C9H16N2O5S,32,31.11156792,85.54120591,100 - 11.6 - 6.17 - 0.629 - 0.103,Aspartyl-Methionine,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0028969,2M+H,C9H16N2O5S,32,31.11156792,85.54120591,100 - 11.6 - 6.17 - 0.629 - 0.103,Methionyl-Aspartate,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0030084,M+Na,C25H30O11,35,23.0372673,95.08949126,100 - 27.8 - 5.98 - 0.946 - 0.127,Diosbulbinoside D,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0030102,2M+H,C15H20O4,23.3,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Hulupinic acid,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0030327,2M+H,C16H12N2O2,34.6,-13.8934997,87.66601418,100 - 18.3 - 1.98 - 0.16,Perlolyrine,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0030630,M+K,C30H34O6,32,-38.76392548,92.0103,100 - 33.1 - 6.52 - 0.953 - 0.112,Rubraflavone C,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0030641,M+H-H2O,C26H26O13,29.7,83.57017975,94.70005482,100 - 28.9 - 6.7 - 1.13 - 0.163,Biochanin A 7-(6-methylmalonylglucoside),529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0031972,2M+H,C15H20O4,23.5,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Heliespirone A,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0031985,2M+H,C9H16N2O5S,32.5,31.11156792,85.54120591,100 - 11.6 - 6.17 - 0.629 - 0.103,gamma-Glutamyl-S-methylcysteine,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0032743,M+K,C21H30O13,28.1,97.70991749,93.44316701,100 - 23.6 - 5.32 - 0.818 - 0.113,Phloroacetophenone 6'-[xylosyl-(1->6)-glucoside],529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0033227,2M+H,C15H20O4,23.5,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Curcolonol,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0033661,2M+H,C15H20O4,23.3,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,4-Hydroxydehydromyoporone,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0033832,2M+H,C18H16O2,26.3,-109.1238592,88.92215125,100 - 19.7 - 2.25 - 0.189,Cinnamyl cinnamate,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0034341,M+H,C28H32O10,31.2,-51.36358055,93.34194427,100 - 31 - 6.71 - 1.09 - 0.146,Physalin L,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0034434,M+K,C26H34O9,37.2,-7.644140206,94.33979235,100 - 28.9 - 5.86 - 0.891 - 0.112,Austalide F,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0034681,2M+H,C10H16O8,35.1,6.403371693,82.75261263,100 - 11.3 - 2.22 - 0.203,3-Hydroxy-4-butanolide,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0034719,2M+H,C15H20O4,23.5,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Isoamberboin,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0035073,M+K,C26H34O9,37.2,-7.644140206,94.33979235,100 - 28.9 - 5.86 - 0.891 - 0.112,Deacetylnomilinic acid,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0035140,2M+H,C15H20O4,23.4,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,(S)-Abscisic acid,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0035700,M+K,C27H38O8,30,-81.86083719,93.69010389,100 - 29.9 - 5.97 - 0.893 - 0.11,Lucidenic acid J,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0035715,2M+H,C15H20O4,23.5,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Tanacetin,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0035805,2M+H,C15H20O4,23.3,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Thellungianin G,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0035874,2M+H,C15H20O4,23.4,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,"(10R,11R)-Pterosin L",529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0036043,2M+H,C15H20O4,23.5,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,15-Hydroxymarasmen-3-one,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0036045,2M+H,C15H20O4,23.3,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,O-Formyloreadone,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0036093,2M+H,C15H20O4,23.4,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Abscisic acid,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0036125,2M+H,C15H20O4,23.5,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,"(1beta,8beta)-1,8-Dihydroxy-3,7(11)-eudesmadien-12,8-olide",529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
39.42_529.1797m/z,HMDB0036130,2M+H,C15H20O4,23.5,-189.1093551,86.53861499,100 - 16.6 - 2.11 - 0.199,Vulgarin,529.1796934,1,39.42393333,1.75E-07,1.58E-06,1.478291488,,,
